DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
30,Eastern Asia,2001,Female,10 to 14 years,RATE_PER_1000,0.11,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2002,Female,10 to 14 years,RATE_PER_1000,0.11,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2003,Female,10 to 14 years,RATE_PER_1000,0.12,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2004,Female,10 to 14 years,RATE_PER_1000,0.12,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2005,Female,10 to 14 years,RATE_PER_1000,0.12,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2020,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2021,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2019,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2016,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2017,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2018,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2012,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2011,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2013,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2014,Female,10 to 14 years,RATE_PER_1000,0.11,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2015,Female,10 to 14 years,RATE_PER_1000,0.11,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2022,Female,10 to 14 years,RATE_PER_1000,0.12,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
30,Eastern Asia,2023,Female,10 to 14 years,RATE_PER_1000,0.12,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
31,Azerbaijan,2012,Female,10 to 14 years,RATE_PER_1000,0.01,Registration Eurostat,PUBLISHED
31,Azerbaijan,2018,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
31,Azerbaijan,2017,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
31,Azerbaijan,2019,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
31,Azerbaijan,2020,Female,10 to 14 years,RATE_PER_1000,0,Registration Eurostat,PUBLISHED
31,Azerbaijan,2005,Female,10 to 14 years,RATE_PER_1000,0,Azerbaijan 2006 Demographic and Health Survey,PUBLISHED
31,Azerbaijan,2004,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
31,Azerbaijan,2003,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
31,Azerbaijan,2002,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
31,Azerbaijan,2001,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
31,Azerbaijan,2000,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
31,Azerbaijan,2008,Female,10 to 14 years,RATE_PER_1000,0.01,Registration Eurostat,PUBLISHED
31,Azerbaijan,2010,Female,10 to 14 years,RATE_PER_1000,0.02,Registration Eurostat,PUBLISHED
32,Argentina,2010,Female,10 to 14 years,RATE_PER_1000,1.85,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2008,Female,10 to 14 years,RATE_PER_1000,1.72,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2000,Female,10 to 14 years,RATE_PER_1000,1.96,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2001,Female,10 to 14 years,RATE_PER_1000,1.83,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2019,Female,10 to 14 years,RATE_PER_1000,1.15,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2016,Female,10 to 14 years,RATE_PER_1000,1.44,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2017,Female,10 to 14 years,RATE_PER_1000,1.5,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2018,Female,10 to 14 years,RATE_PER_1000,1.4,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2012,Female,10 to 14 years,RATE_PER_1000,1.8,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2015,Female,10 to 14 years,RATE_PER_1000,1.67,Registration National Statistics & WPP2022,PUBLISHED
32,Argentina,2014,Female,10 to 14 years,RATE_PER_1000,1.79,Registration National Statistics & WPP2022,PUBLISHED
34,Southern Asia,2014,Female,10 to 14 years,RATE_PER_1000,0.7,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
32,Argentina,2011,Female,10 to 14 years,RATE_PER_1000,1.87,Registration National Statistics & WPP2022,PUBLISHED
34,Southern Asia,2015,Female,10 to 14 years,RATE_PER_1000,0.67,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2013,Female,10 to 14 years,RATE_PER_1000,0.84,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2011,Female,10 to 14 years,RATE_PER_1000,0.85,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2012,Female,10 to 14 years,RATE_PER_1000,0.86,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2018,Female,10 to 14 years,RATE_PER_1000,0.61,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2017,Female,10 to 14 years,RATE_PER_1000,0.62,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2016,Female,10 to 14 years,RATE_PER_1000,0.67,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2019,Female,10 to 14 years,RATE_PER_1000,0.61,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2020,Female,10 to 14 years,RATE_PER_1000,0.58,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2021,Female,10 to 14 years,RATE_PER_1000,0.56,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2005,Female,10 to 14 years,RATE_PER_1000,1.71,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2003,Female,10 to 14 years,RATE_PER_1000,3.57,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2004,Female,10 to 14 years,RATE_PER_1000,2.72,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2002,Female,10 to 14 years,RATE_PER_1000,04.05,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2001,Female,10 to 14 years,RATE_PER_1000,4.66,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2000,Female,10 to 14 years,RATE_PER_1000,4.95,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2008,Female,10 to 14 years,RATE_PER_1000,1.32,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2006,Female,10 to 14 years,RATE_PER_1000,1.41,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2007,Female,10 to 14 years,RATE_PER_1000,1.36,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2009,Female,10 to 14 years,RATE_PER_1000,01.05,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2010,Female,10 to 14 years,RATE_PER_1000,01.02,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2023,Female,10 to 14 years,RATE_PER_1000,0.52,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
34,Southern Asia,2022,Female,10 to 14 years,RATE_PER_1000,0.55,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
35,South-eastern Asia,2022,Female,10 to 14 years,RATE_PER_1000,0.83,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
35,South-eastern Asia,2023,Female,10 to 14 years,RATE_PER_1000,0.82,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
